StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
shibo-right,0,0,6,2016-03-21 13:15:51.591,64,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:52.573,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:53.573,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:54.573,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:55.574,58,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:56.567,54,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:57.573,56,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:58.564,58,LOCKED
shibo-right,0,0,6,2016-03-21 13:15:59.547,60,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:00.548,59,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:01.546,58,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:02.541,58,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:03.541,59,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:04.548,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:05.533,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:06.516,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:07.518,62,ACQUIRING
shibo-right,0,0,6,2016-03-21 13:16:08.517,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:09.517,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:10.524,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:11.505,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:12.512,64,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:13.497,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:14.497,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:15.499,67,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:16.487,68,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:17.491,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:18.474,69,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:19.466,71,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:20.466,72,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:21.474,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:22.472,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:23.468,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:24.453,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:25.446,73,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:26.451,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:27.467,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:28.444,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:29.446,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:30.423,63,ACQUIRING
shibo-right,0,0,6,2016-03-21 13:16:31.422,63,ACQUIRING
shibo-right,0,0,6,2016-03-21 13:16:32.422,63,ACQUIRING
shibo-right,0,0,6,2016-03-21 13:16:33.424,63,ACQUIRING
shibo-right,0,0,6,2016-03-21 13:16:34.405,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:35.415,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:36.425,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:37.397,62,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:38.399,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:39.391,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:40.391,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:41.399,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:42.377,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:43.375,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:44.373,64,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:45.366,63,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:46.365,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:47.370,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:48.378,66,LOCKED
shibo-right,0,0,6,2016-03-21 13:16:49.355,66,LOCKED
