StudyName,StudyId,DeviceId,SensorId,Time,Rate,Quality
will-left,0,0,4,2016-03-18 15:35:14.105,72,LOCKED
will-left,0,0,4,2016-03-18 15:35:15.105,72,LOCKED
will-left,0,0,4,2016-03-18 15:35:16.090,71,LOCKED
will-left,0,0,4,2016-03-18 15:35:17.106,71,LOCKED
will-left,0,0,4,2016-03-18 15:35:18.094,69,LOCKED
will-left,0,0,4,2016-03-18 15:35:19.097,69,LOCKED
will-left,0,0,4,2016-03-18 15:35:20.080,68,LOCKED
will-left,0,0,4,2016-03-18 15:35:21.080,68,LOCKED
will-left,0,0,4,2016-03-18 15:35:22.079,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:23.071,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:24.071,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:25.066,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:26.060,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:27.069,65,LOCKED
will-left,0,0,4,2016-03-18 15:35:28.041,65,LOCKED
will-left,0,0,4,2016-03-18 15:35:29.054,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:30.041,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:31.055,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:32.030,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:33.030,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:34.015,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:35.028,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:36.019,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:37.034,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:38.015,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:39.029,66,LOCKED
will-left,0,0,4,2016-03-18 15:35:40.006,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:40.991,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:42.013,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:42.990,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:44.004,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:44.989,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:45.986,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:46.996,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:47.980,68,LOCKED
will-left,0,0,4,2016-03-18 15:35:48.979,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:49.998,68,LOCKED
will-left,0,0,4,2016-03-18 15:35:50.994,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:51.969,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:52.945,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:53.949,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:54.955,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:55.941,67,LOCKED
will-left,0,0,4,2016-03-18 15:35:56.954,68,LOCKED
will-left,0,0,4,2016-03-18 15:35:57.932,70,LOCKED
will-left,0,0,4,2016-03-18 15:35:58.934,69,LOCKED
will-left,0,0,4,2016-03-18 15:35:59.910,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:00.921,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:01.928,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:02.907,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:03.930,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:04.903,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:05.910,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:06.890,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:07.905,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:08.890,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:09.904,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:10.880,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:11.882,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:12.873,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:13.871,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:14.880,65,LOCKED
will-left,0,0,4,2016-03-18 15:36:15.867,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:16.879,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:17.854,66,LOCKED
will-left,0,0,4,2016-03-18 15:36:18.853,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:19.841,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:20.840,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:21.866,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:22.844,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:23.833,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:24.843,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:25.827,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:26.820,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:27.824,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:28.815,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:29.827,74,LOCKED
will-left,0,0,4,2016-03-18 15:36:30.804,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:31.804,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:32.790,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:33.791,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:34.804,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:35.778,70,LOCKED
will-left,0,0,4,2016-03-18 15:36:36.785,70,LOCKED
will-left,0,0,4,2016-03-18 15:36:37.799,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:38.785,70,LOCKED
will-left,0,0,4,2016-03-18 15:36:39.765,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:40.778,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:41.765,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:42.769,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:43.769,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:44.773,67,LOCKED
will-left,0,0,4,2016-03-18 15:36:45.748,67,LOCKED
will-left,0,0,4,2016-03-18 15:36:46.744,67,LOCKED
will-left,0,0,4,2016-03-18 15:36:47.753,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:48.728,68,LOCKED
will-left,0,0,4,2016-03-18 15:36:49.721,71,LOCKED
will-left,0,0,4,2016-03-18 15:36:50.716,71,LOCKED
will-left,0,0,4,2016-03-18 15:36:51.727,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:52.730,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:53.714,69,LOCKED
will-left,0,0,4,2016-03-18 15:36:54.747,71,LOCKED
will-left,0,0,4,2016-03-18 15:36:55.714,71,LOCKED
will-left,0,0,4,2016-03-18 15:36:56.704,72,LOCKED
will-left,0,0,4,2016-03-18 15:36:57.695,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:58.704,73,LOCKED
will-left,0,0,4,2016-03-18 15:36:59.697,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:00.720,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:01.695,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:02.692,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:03.681,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:04.678,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:05.672,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:06.667,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:07.678,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:08.652,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:09.673,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:10.639,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:11.654,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:12.640,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:13.639,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:14.680,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:15.642,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:16.634,75,LOCKED
will-left,0,0,4,2016-03-18 15:37:17.627,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:18.619,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:19.617,74,LOCKED
will-left,0,0,4,2016-03-18 15:37:20.629,71,LOCKED
will-left,0,0,4,2016-03-18 15:37:21.613,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:22.603,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:23.590,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:24.605,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:25.590,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:26.590,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:27.580,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:28.580,72,LOCKED
will-left,0,0,4,2016-03-18 15:37:29.579,73,LOCKED
will-left,0,0,4,2016-03-18 15:37:30.565,72,LOCKED
